x,rho,rhoU,rhoE,p
0.015515515515515554,0.09843641188736284,0.49922422422422424,1.273460485009534,0.003017045356710657
0.016516516516516533,0.09833470858245634,0.4991741741741742,1.2733619881142404,0.0025555653706132555
0.01751751751751751,0.09823290507724942,0.4991241241241241,1.273263591419247,0.0020927239094207907
0.01851851851851849,0.09813100137174212,0.49907407407407406,1.2731652949245542,0.0016285153138721144
0.019519519519519468,0.09802899746593442,0.499024024024024,1.2730670986301615,0.0011629338925547295
0.020520520520520558,0.0979268933598263,0.49897397397397397,1.2729690025360696,0.000695973921680615
0.021521521521521536,0.09782468905341778,0.49892392392392393,1.272871006642278,0.00022762964485822934
0.022522522522522515,0.09772238454670887,0.4988738738738739,1.2727731109487865,-0.0002421047271369936
0.023523523523523493,0.09761997983969957,0.49882382382382384,1.2726753154555956,-0.000713235016593572
0.02452452452452447,0.09751747493238987,0.4987737737737738,1.272577620162705,-0.001185767079097655
0.02552552552552556,0.09741486982477973,0.4987237237237237,1.2724800250701152,-0.00165970680376768
0.02652652652652654,0.09731216451686922,0.49867367367367366,1.2723825301778253,-0.002135060113492315
0.027527527527527518,0.09720935900865832,0.4986236236236236,1.2722851354858362,-0.0026118329651689367
0.028528528528528496,0.097106453300147,0.49857357357357357,1.2721878409941472,-0.0030900313499459212
0.029529529529529475,0.09700344739133529,0.4985235235235235,1.2720906467027586,-0.0035696612934651207
0.030530530530530564,0.09690034128222316,0.4984734734734735,1.2719935526116706,-0.004050728856107711
0.03153153153153154,0.09679713497281066,0.49842342342342344,1.2718965587208828,-0.004533240133241812
0.03253253253253252,0.09669382846309774,0.4983733733733734,1.2717996650303958,-0.005017201255472248
0.0335335335335335,0.09659042175308442,0.4983233233233233,1.2717028715402088,-0.005502618388891989
0.03453453453453448,0.09648691484277071,0.49827327327327325,1.2716061782503223,-0.005989497735336968
0.03553553553553557,0.09638330773215659,0.4982232232232232,1.271509585160736,-0.006477845532641347
0.036536536536536546,0.09627960042124208,0.49817317317317317,1.2714130922714506,-0.006967668054896148
0.037537537537537524,0.09617579291002715,0.4981231231231231,1.2713166995824652,-0.007458971612711008
0.0385385385385385,0.09607188519851183,0.4980730730730731,1.2712204070937803,-0.007951762553475383
0.03953953953953948,0.09596787728669612,0.49802302302302304,1.2711242148053958,-0.008446047261624656
0.04054054054054057,0.09586376917457999,0.497972972972973,1.2710281227173117,-0.00894183215890827
0.04154154154154155,0.09575956086216347,0.49792292292292295,1.2709321308295283,-0.00943912370465796
0.04254254254254253,0.09565525234944655,0.49787287287287285,1.270836239142045,-0.00993792839606158
0.043543543543543506,0.09555084363642923,0.4978228228228228,1.270740447654862,-0.010438252768436573
0.044544544544544484,0.09544633472311152,0.49777277277277276,1.2706447563679795,-0.010940103395507174
0.045545545545545574,0.09534172560949337,0.4977227227227227,1.2705491652813976,-0.011443486889684351
0.04654654654654655,0.09523701629557485,0.4976726726726727,1.2704536743951158,-0.011948409902346758
0.04754754754754753,0.09513220678135594,0.49762262262262263,1.2703582837091343,-0.012454879124125552
0.04854854854854851,0.09502729706683662,0.4975725725725726,1.2702629932234537,-0.01296290128519102
0.0495495495495496,0.09492228715201688,0.4975225225225225,1.270167802938073,-0.013472483155542482
0.05055055055055058,0.09481717703689675,0.49747247247247245,1.2700727128529932,-0.013983631545299247
0.051551551551551555,0.09471196672147623,0.4974224224224224,1.2699777229682134,-0.014496353304995858
0.052552552552552534,0.09460665620575531,0.49737237237237236,1.2698828332837342,-0.015010655325878464
0.05355355355355351,0.09450124548973399,0.4973223223223223,1.2697880437995552,-0.015526544540205212
0.0545545545545546,0.09439573457341224,0.4972722722722723,1.2696933545156766,-0.01604402792154831
0.05555555555555558,0.09429012345679012,0.49722222222222223,1.2695987654320986,-0.016563112485098407
0.05655655655655656,0.09418441213986761,0.4971721721721722,1.269504276548821,-0.017083805287973597
0.05755755755755754,0.09407860062264467,0.49712212212212215,1.2694098878658437,-0.01760611342952938
0.058558558558558516,0.09397268890512135,0.49707207207207205,1.2693155993831668,-0.018130044051671224
0.059559559559559605,0.0938666769872976,0.497022022022022,1.2692214111007905,-0.018655604339171905
0.06056056056056058,0.09376056486917349,0.49697197197197196,1.2691273230187143,-0.0191828015199893
0.06156156156156156,0.09365435255074896,0.4969219219219219,1.2690333351369387,-0.01971164286558862
0.06256256256256254,0.09354804003202402,0.4968718718718719,1.2689394474554634,-0.020242135691267118
0.06356356356356352,0.0934416273129987,0.49682182182182183,1.2688456599742883,-0.02077428735648157
0.06456456456456461,0.09333511439367295,0.4967717717717718,1.268751972693414,-0.021308105265178415
0.06556556556556559,0.09322850127404683,0.49672172172172174,1.26865838561284,-0.021843596866127957
0.06656656656656657,0.0931217879541203,0.4966716716716717,1.2685648987325664,-0.022380769653260302
0.06756756756756754,0.09301497443389335,0.4966216216216216,1.268471512052593,-0.022919631166005063
0.06856856856856852,0.09290806071336602,0.49657157157157156,1.2683782255729203,-0.023460188989633847
0.06956956956956961,0.09280104679253828,0.4965215215215215,1.2682850392935476,-0.024002450755606565
0.07057057057057059,0.09269393267141016,0.49647147147147147,1.2681919532144759,-0.024546424141919057
0.07157157157157157,0.09258671834998161,0.4964214214214214,1.268098967335704,-0.025092116873456673
0.07257257257257255,0.09247940382825268,0.4963713713713714,1.2680060816572327,-0.025639536722348224
0.07357357357357353,0.09237198910622335,0.49632132132132134,1.2679132961790618,-0.02618869150832506
0.07457457457457461,0.09226447418389361,0.49627127127127124,1.2678206109011914,-0.026739589099082917
0.0755755755755756,0.09215685906126346,0.4962212212212212,1.2677280258236214,-0.02729223741064688
0.07657657657657657,0.09204914373833292,0.49617117117117115,1.2676355409463516,-0.027846644407739696
0.07757757757757755,0.09194132821510201,0.4961211211211211,1.2675431562693824,-0.02840281810415304
0.07857857857857853,0.09183341249157066,0.49607107107107107,1.2674508717927135,-0.028960766563124365
0.07957957957957962,0.09172539656773891,0.496021021021021,1.267358687516345,-0.02952049789771376
0.0805805805805806,0.09161728044360677,0.495970970970971,1.267266603440277,-0.03008202027118694
0.08158158158158157,0.09150906411917424,0.49592092092092094,1.2671746195645093,-0.030645341897401136
0.08258258258258255,0.0914007475944413,0.4958708708708709,1.2670827358890422,-0.03121047104119397
